word count
nereiškia 284 
naudoti 284 
ministerijoje 284 
lygį 284 
tikslų 283 
išvis 283 
svarbių 282 
straipsnius 282 
apskričių 282 
vaistų 280 
pateiktos 280 
konkurencijos 280 
dydį 280 
atkūrimo 280 
perduoti 279 
pasakykite 279 
logika 279 
dydis 279 
darbe 279 
atlyginimas 279 
visuomenę 278 
tyrimas 278 
šalys 278 
principų 278 
pradeda 278 
padarėme 278 
komitetu 278 
bendrovių 278 
bendrojo 278 
atgal 278 
tiekimo 277 
teismui 277 
artimiausiu 277 
turint 276 
socialinę 276 
savivaldybėse 276 
praktikų 276 
amerikos 276 
vertės 275 
ponui 275 
politinio 275 
patvirtino 275 
motyvai 275 
jais 275 
grupei 275 
vietas 274 
sėdi 274 
rudens 274 
pristatyti 274 
pertrauka 274 
girdėti 274 
aiškus 274 
svarstysime 273 
prašymas 273 
mokymo 273 
medicinos 273 
įspūdis 273 
didesnį 273 
datų 273 
vykdymo 272 
visuomenėje 272 
vienintelis 272 
teikiama 272 
taisykles 272 
paskelbti 272 
norma 272 
negalės 272 
naudinga 272 
asignavimus 272 
trejus 271 
pirmoji 271 
pasekmių 271 
negalėjo 271 
kokiais 271 
tvarkymo 270 
kilo 270 
tarnybų 269 
pirmųjį 269 
pagrindas 269 
nevisiškai 269 
mato 269 
fondas 269 
rinkų 268 
pareigūnams 268 
pakeitimų 268 
įteisinti 268 
idėja 268 
galimas 268 
ekonominės 268 
dienomis 268 
tiesų 267 
strategija 267 
sakysime 267 
rusija 267 
pareiškimų 267 
nariais 267 
lisabonos 267 
gyventojai 267 
gerų 267 
pritarčiau 266 
pirmojo 266 
galvoje 266 
atsako 266 
atidėti 266 
tol 265 
sritį 265 
pieno 265 
globos 265 
egzistuoja 265 
dėmesys 265 
asignavimų 265 
absoliučiai 265 
susijusios 264 
replikų 264 
reklama 264 
kitomis 264 
kalbų 264 
bando 264 
vilniuje 263 
tuoj 263 
teisėsaugos 263 
socialiai 263 
redakcijos 263 
pritariame 263 
civilinio 263 
tęsti 262 
paskirties 262 
norima 262 
lenkijos 262 
infliacijos 262 
valdančioji 261 
vadovaujantis 261 
tėvai 261 
susijusi 261 
supranta 261 
sakysim 261 
patvirtinimo 261 
nutarime 261 
nariu 261 
įvairias 261 
datos 261 
auga 261 
atsakingai 261 
tikiu 260 
tekstas 260 
šioms 260 
sųvokos 260 
santykius 260 
grupėje 260 
finansinės 260 
būdavo 260 
skiria 259 
šalyje 259 
reformų 259 
popierių 259 
pareiga 259 
negalėtų 259 
išvadoms 259 
gautas 259 
einame 259 
ypatingos 258 
vykdoma 258 
vaikas 258 
susisiekimo 258 
ponia 258 
organizuoti 258 
laba 258 
kiekviena 258 
atsirastų 258 
tose 257 
bandoma 257 
vienodai 256 
prasidėjo 256 
didesnę 256 
sektoriaus 255 
politinis 255 
parlamentas 255 
naudos 255 
ištirti 255 
iniciatyvų 255 
tikėtis 254 
suprantate 254 
pavesti 254 
ginčų 254 
vietų 253 
valstybinę 253 
stadija 253 
šitam 253 
rankas 253 
pasikeitė 253 
neturėjo 253 
kalbėdamas 253 
galva 253 
apmokėjimo 253 
svarbų 252 
rytų 252 
prasideda 252 
parašyti 252 
pagrindiniai 252 
nuomonių 252 
bylos 252 
balsuojama 252 
teks 251 
svarstomi 251 
norėtų 251 
nedaug 251 
kodeksas 251 
investuotojo 251 
asociacijos 251 
visose 250 
savaime 250 
paslaugos 250 
namuose 250 
kodekse 250 
grynai 250 
tomis 249 
sričių 249 
pasirašė 249 
parlamentinės 249 
nurodyta 249 
minučių 249 
jrazmos 249 
įvykdyti 249 
funkcijų 249 
darosi 249 
veiklai 248 
tarsi 248 
šeimų 248 
paimti 248 
nebūtinai 248 
ministru 248 
kalbėtume 248 
įstaigose 248 
ateiti 248 
veiksmai 247 
vadovauti 247 
srityse 247 
skiriamas 247 
reguliavimo 247 
pastabai 247 
pasiūlyta 247 
parengė 247 
kiekvienam 247 
viename 246 
taikomas 246 
prevencijos 246 
paveldo 246 
lėšomis 246 
situacijai 245 
sųskaita 245 
dideli 245 
darbotvarkė 245 
tarpusavyje 244 
svarstydami 244 
patiems 244 
padidėjo 244 
klaida 244 
kartoju 244 
įdomu 244 
gerbiamųjį 244 
dokumento 244 
didesnės 244 
atstovauja 244 
ataskaitoje 244 
tėvų 243 
taryboje 243 
pernai 243 
kovoti 243 
interesai 243 
įmonėms 243 
buvote 243 
siūlymams 242 
rodiklių 242 
priminsiu 242 
priešingai 242 
politinę 242 
ministrė 242 
kodeksų 242 
augimo 242 
teisėjai 241 
teigti 241 
stt 241 
stadijos 241 
prašymų 241 
pilietis 241 
pavaduotojo 241 
nurodyti 241 
kalbėsiu 241 
galutinai 241 
formaliai 241 
verslui 240 
narės 240 
kainuoja 240 
ateities 240 
susitarimo 239 
saugumui 239 
pagrindo 239 
pačius 239 
kalbėta 239 
grupių 239 
turėčiau 238 
rinkimuose 238 
priimtų 238 
pareikšti 238 
norėjo 238 
ministerijų 238 
išvengti 238 
automatiškai 238 
suteikta 237 
pritardamas 237 
priemonė 237 
plius 237 
interesams 237 
frakcijai 237 
tiesiai 236 
procentų 236 
pareigų 236 
pardavimo 236 
jungtinių 236 
išteklių 236 
baigėsi 236 
atskiras 236 
paminėjote 235 
kadencijoje 235 
išėjo 235 
eklumbys 235 
duoda 235 
direktyvos 235 
bendrijos 235 
struktūros 234 
straipsniai 234 
skyrimo 234 
reikalai 234 
kompetencijos 234 
akubilius 234 
vartotojams 233 
principu 233 
laikais 233 
jveselka 233 
joje 233 
atiduoti 233 
ateitį 233 
akcijas 233 
verta 232 
sumokėti 232 
savininkų 232 
pasekmes 232 
oro 232 
momentas 232 
lygiu 232 
konvencijos 232 
klaidų 232 
tvarkyti 231 
teikiamo 231 
tad 231 
šitaip 231 
lygis 231 
keliuose 231 
atsakymus 231 
reklamų 230 
praėjo 230 
omenyje 230 
kompetencijų 230 
kitame 230 
investicijos 230 
atkreipiu 230 
tarybų 229 
sakome 229 
privalomojo 229 
naudotis 229 
lengvatų 229 
dirbs 229 
būdais 229 
aiškiau 229 
skatinti 228 
procedūras 228 
premjerui 228 
nustatymo 228 
atvejus 228 
antrasis 228 
priimtų 227 
pasako 227 
neturės 227 
kitoks 227 
įvedimo 227 
bendrovė 227 
atliko 227 
viešosios 226 
rengiant 226 
praktikos 226 
patirties 226 
papildomų 226 
įvairius 226 
elektrinę 226 
visoje 225 
toli 225 
pateiktus 225 
pakeitimų 225 
kreipimasis 225 
išeiti 225 
balsų 225 
atsakė 225 
variantui 224 
sykį 224 
svarbiausių 224 
prisimenu 224 
pateiks 224 
parodyti 224 
būdamas 224 
apsaugai 224 
sųmoningai 223 
pastaruoju 223 
papildomo 223 
klaidų 223 
duomenys 223 
padės 222 
neabejoju 222 
ministerijų 222 
leiskite 222 
keičiasi 222 
geri 222 
efektyviai 222 
bendros 222 
balsuoja 222 
asysas 222 
antikorupcijos 222 
aktualus 222 
negavo 221 
naujosios 221 
narkotikų 221 
apima 221 
vykdant 220 
tikimės 220 
teikiamų 220 
santykių 220 
prasmės 220 
pereiti 220 
lengviau 220 
laikotarpis 220 
kainuos 220 
jėgos 220 
faktas 220 
teisinių 219 
saugumų 219 
rėmimo 219 
pusantrų 219 
pasisakau 219 
narį 219 
derybos 219 
byla 219 
balsavome 219 
pavadinimas 218 
padarytas 218 
kieno 218 
gavome 218 
eurų 218 
bankas 218 
atstovus 218 
atsiimu 218 
subjektų 217 
ribos 217 
pačioje 217 
kompetencija 217 
galim 217 
dvejų 217 
dalių 217 
balsuos 217 
algos 217 
televizijų 216 
taisyklių 216 
skirtos 216 
šiemet 216 
salės 216 
prioritetus 216 
pilietybę 216 
pasirašyti 216 
parengta 216 
pareiškimas 216 
nuostatomis 216 
mokytojams 216 
kuriomis 216 
įtvirtinti 216 
apsauga 216 
teikiamam 215 
teigia 215 
sutinka 215 
sųvokų 215 
pateikimų 215 
pareigos 215 
laisvai 215 
laikyti 215 
istorijų 215 
įgaliojimus 215 
darė 215 
atsirasti 215 
apgailestauju 215 
vyriausiosios 214 
tinklų 214 
reikšmės 214 
pataisomis 214 
kovos 214 
kategoriškai 214 
ilgiau 214 
atleidimo 214 
teisingumų 213 
teikė 213 
teigiama 213 
studentų 213 
pastaboms 213 
mokama 213 
mieste 213 
kiekvienais 213 
įgyvendinimų 213 
direktorius 213 
baigiasi 213 
vargu 212 
tarptautinės 212 
suteikia 212 
sudarytos 212 
skiriamos 212 
rinkėjų 212 
ponų 212 
planas 212 
normos 212 
lrt 212 
kaime 212 
išnagrinėti 212 
daugumų 212 
aplinkybes 212 
skirtingi 211 
remti 211 
reaguoti 211 
pagrindinį 211 
nacionaliniam 211 
leidimų 211 
formuluotė 211 
daugelyje 211 
atsakysiu 211 
abejoju 211 
siekia 210 
rengimo 210 
rašo 210 
nuosavybė 210 
daugiabučių 210 
atsakinga 210 
replika 209 
pritarimo 209 
mero 209 
meras 209 
ligoninės 209 
konkretų 209 
vertybinių 208 
teisinio 208 
ponai 208 
pagrindinės 208 
mokesčiai 208 
kolegė 208 
kasmet 208 
atimti 208 
skamba 207 
principų 207 
patvirtintas 207 
pateikia 207 
būdų 207 
būčiau 207 
asmeniui 207 
vertinimas 206 
verslas 206 
valstybe 206 
teisiškai 206 
stiprinti 206 
specialiai 206 
šitie 206 
savivaldybei 206 
rudenį 206 
priimdami 206 
praeitų 206 
ponios 206 
padidės 206 
jisai 206 
įgyvendinant 206 
augimas 206 
tvirtina 205 
sutarčių 205 
skaityti 205 
savivaldybėje 205 
ribų 205 
privalome 205 
priims 205 
priemonėmis 205 
pavaduotojų 205 
pastatyti 205 
paketas 205 
pagrindiniu 205 
naujus 205 
bankroto 205 
apsaugų 205 
skaičiai 204 
reiktų 204 
reikalauti 204 
praėjusių 204 
policija 204 
papildomos 204 
gamybos 204 
derybas 204 
atskirų 204 
vyriausybe 203 
susitikti 203 
socialinė 203 
kokybės 203 
instituto 203 
gydymo 203 
aktas 203 
valdyti 202 
rašote 202 
priimtume 202 
konkrečius 202 
ištaisyti 202 
įstaiga 202 
ekonomika 202 
daugumai 202 
bendradarbiavimo 202 
aiški 202 
termino 201 
tarnybinės 201 
saugaus 201 
rengia 201 
norėtume 201 
miškų 201 
kelio 201 
interesas 201 
bendruomenių 201 
atstovais 201 
atkurti 201 
narė 200 
išrinktas 200 
bendrijų 200 
susitarimų 199 
smurto 199 
savęs 199 
pusėje 199 
priversti 199 
priešingu 199 
moterų 199 
medikų 199 
kreipiasi 199 
ja 199 
darbui 199 
dalykais 199 
balsuosiu 199 
vykdomas 198 
vaikui 198 
siūlymu 198 
pusantro 198 
principai 198 
pasekmės 198 
pareigūnas 198 
nusikaltimų 198 
lietuviai 198 
kontrolieriaus 198 
įsigalioja 198 
įrašytas 198 
verslų 197 
senatvės 197 
reikalingi 197 
pirkti 197 
patirtis 197 
įstaigas 197 
europa 197 
svarbiausias 196 
sųjungai 196 
pinigais 196 
norėtųsi 196 
įvairios 196 
išsakyti 196 
būtinas 196 
taikomos 195 
nedaryti 195 
liktų 195 
kalbėjote 195 
informavimo 195 
bylų 195 
valandų 194 
tautai 194 
sprendimui 194 
spaudoje 194 
reikalavimas 194 
padėties 194 
malonu 194 
kvalifikacijos 194 
institucijose 194 
atleiskite 194 
apsvarstęs 194 
priimamas 193 
pavadinimų 193 
patenkinti 193 
pakomentuoti 193 
negauna 193 
namus 193 
laikotarpio 193 
kreipimosi 193 
ha 193 
diskusijų 193 
visomis 192 
vaikų 192 
tarnybai 192 
tarnautojai 192 
pavaduotojau 192 
paprastų 192 
neįgaliųjų 192 
nedaro 192 
jveselkos 192 
įsigaliotų 192 
draudimas 192 
bloko 192 
blogas 192 
atstovauti 192 
turinčių 191 
sėkmės 191 
procesai 191 
mokyklas 191 
leidimo 191 
kontrolierių 191 
komisijas 191 
keturis 191 
ii 191 
dirbame 191 
atvejai 191 
antroji 191 
vadovauja 190 
tokiems 190 
tirti 190 
teikiame 190 
tarptautinių 190 
keturi 190 
įvykių 190 
įvairūs 190 
balsuodami 190 
atsiimti 190 
atsakymų 190 
visko 189 
visam 189 
vadovautis 189 
rezoliucijoje 189 
prezidentų 189 
pradės 189 
pateikiau 189 
padarysime 189 
nustatytos 189 
kuro 189 
keliais 189 
generalinio 189 
dirbančių 189 
darbu 189 
buvusios 189 
atsakingi 189 
tikslai 188 
teisinę 188 
tegu 188 
susijusius 188 
sukėlė 188 
statuso 188 
profesinės 188 
prašė 188 
postų 188 
operatyvinės 188 
nepriklausomybę 188 
lengva 188 
koncepcijos 188 
ketverius 188 
fondų 188 
esminių 188 
buvusio 188 
baigdamas 188 
vadovybės 187 
sueiga 187 
struktūra 187 
steigti 187 
santykiai 187 
pirkimų 187 
paketų 187 
kolegės 187 
kokybę 187 
teikimo 186 
taps 186 
sukelia 186 
reikmėms 186 
pradedame 186 
pasitikėjimo 186 
nutarimui 186 
sutartyje 185 
surašyti 185 
savaites 185 
rezultatų 185 
reguliuoti 185 
punktų 185 
punktu 185 
poilsio 185 
plano 185 
perskaityti 185 
pavadinimo 185 
nuosekliai 185 
negalėčiau 185 
motyvus 185 
miestuose 185 
kaltas 185 
interesų 185 
gerbiamosios 185 
balsavau 185 
vienintelė 184 
triukšmas 184 
tarybai 184 
nutarimų 184 
moteris 184 
logiškas 184 
leis 184 
laisvę 184 
išvadoje 184 
frakcijoje 184 
būsto 184 
bloga 184 
valstybes 183 
teigiamai 183 
rimtų 183 
realizuoti 183 
procese 183 
paskutinį 183 
i 183 
atostogas 183 
atitinkamas 183 
turėdami 182 
tikslų 182 
teisinis 182 
teisėjus 182 
pritars 182 
nacionalinis 182 
nacionalinį 182 
miestų 182 
likti 182 
laukti 182 
diskusijas 182 
vasarų 181 
turinio 181 
tikslus 181 
teismuose 181 
registruoti 181 
pakviesti 181 
oficialiai 181 
nustatoma 181 
neturėtume 181 
nepritarėme 181 
nauji 181 
mokėjimo 181 
didelio 181 
aptarti 181 
sudėtį 180 
peticijų 180 
pasitikėjimų 180 
ligos 180 
įstaigoms 180 
įmones 180 
įgyvendinimas 180 
galvos 180 
drausmės 180 
departamentui 180 
veikloje 179 
tautų 179 
savininkas 179 
produkto 179 
plėtrų 179 
nuspręsta 179 
natūralu 179 
išspręsta 179 
galioti 179 
direktyva 179 
atominę 179 
akis 179 
sudarė 178 
sprendimais 178 
skaičiuoti 178 
registracijos 178 
priesaikos 178 
pasveikinti 178 
paslaptis 178 
pasakys 178 
parašai 178 
neteisėtai 178 
mokyklų 178 
laikui 178 
kompanijos 178 
išnagrinėjo 178 
išmokėti 178 
įsivaizduoju 178 
direktoriaus 178 
būsime 178 
aukštųjų 178 
asyso 178 
akubiliaus 178 
vienų 177 
tarpu 177 
tarnautojams 177 
sukurta 177 
sektoriuje 177 
ryto 177 
raštų 177 
prisiminkime 177 
pagalba 177 
motyvas 177 
keturių 177 
kelios 177 
vyks 176 
ugdymo 176 
socialines 176 
sistemai 176 
okupacijos 176 
mokytojai 176 
kompleksiškai 176 
integracijos 176 
drųsiai 176 
dabartinė 176 
bendrai 176 
aktais 176 
aiškinti 176 
vieningai 175 
vertinimų 175 
sutarta 175 
struktūrinės 175 
politinį 175 
plėtra 175 
pačiai 175 
organizacija 175 
norės 175 
nesugeba 175 
nacionalinė 175 
duomenimis 175 
teikiamos 174 
struktūrų 174 
ribas 174 
prisiminti 174 
paštu 174 
minėtų 174 
lemia 174 
latvijos 174 
kaupimo 174 
istorijos 174 
girdėjome 174 
geriausias 174 
faktų 174 
šeimoms 173 
rankose 173 
nekalbu 173 
įsipareigojimai 173 
įmonę 173 
ekspertų 173 
didinimo 173 
a 173 
vertė 172 
teikiami 172 
sudėtingas 172 
skaitau 172 
pranešimų 172 
penkerius 172 
pagerinti 172 
nutarimus 172 
ministrės 172 
koreguoti 172 
elektrinė 172 
bylas 172 
akto 172 
varianto 171 
sudėties 171 
skyriaus 171 
privataus 171 
plėtrai 171 
parlamente 171 
palaikau 171 
namo 171 
mechanizmas 171 
lengvatas 171 
kitokį 171 
kariuomenė 171 
dvigubai 171 
dalyvavimo 171 
trumpas 170 
teksto 170 
sudaroma 170 
skelbti 170 
procesus 170 
priklausys 170 
pratęsimo 170 
pradėtas 170 
poreikis 170 
pirmininkė 170 
pačiame 170 
duos 170 
drįstu 170 
derinti 170 
daugeliu 170 
vidutiniškai 169 
technikos 169 
plačiai 169 
pensininkų 169 
panašus 169 
objektų 169 
nustatytų 169 
linkme 169 
kriterijų 169 
konkretus 169 
klausiau 169 
ginklų 169 
garbės 169 
centras 169 
bazę 169 
tuose 168 
slapta 168 
ratifikavimo 168 
pensininkams 168 
metodikos 168 
kalbas 168 
ginčytis 168 
efektyviau 168 
dirbtų 168 
vieniems 167 
respublikoje 167 
regis 167 
priėmę 167 
pirmadienį 167 
pavyko 167 
partijai 167 
paminėta 167 
infliacijų 167 
geresnis 167 
fizinių 167 
aspektu 167 
teisinė 166 
sueigos 166 
sesija 166 
regionų 166 
prioritetų 166 
praeitais 166 
pradėjome 166 
planus 166 
objektas 166 
motinystės 166 
išvadose 166 
iškyla 166 
institucijai 166 
genocido 166 
frakcijoms 166 
atitiktų 166 
teikiate 165 
pavaduotoju 165 
nagrinėjo 165 
juridinių 165 
įvertino 165 
išskirti 165 
išlieka 165 
imti 165 
vidutinio 164 
teisinį 164 
stovi 164 
skyrių 164 
sienos 164 
profesinių 164 
praėjusiais 164 
nutraukti 164 
nustatytų 164 
konstatuoti 164 
jrazma 164 
istorija 164 
įrodyti 164 
gerbiu 164 
faktų 164 
cituoju 164 
augimų 164 
atskirti 164 
atitinkamų 164 
aplinkybių 164 
trejų 163 
trečių 163 
struktūrinių 163 
rimtų 163 
reikšmę 163 
pridėtinės 163 
patenka 163 
padėtų 163 
normas 163 
koalicija 163 
geros 163 
dieve 163 
vertina 162 
susidarė 162 
statusas 162 
šildymo 162 
rinka 162 
rajonuose 162 
prokuroro 162 
perspektyvos 162 
pasakytų 162 
pareiškė 162 
našlių 162 
konkrečios 162 
keičiamas 162 
itin 162 
gamtinių 162 
teisininkų 161 
susilaikiusių 161 
skiriami 161 
pasiteirauti 161 
parodo 161 
padarys 161 
neteisinga 161 
koncepcijų 161 
kitko 161 
įsteigti 161 
išreikšti 161 
iniciatoriams 161 
garantijų 161 
baudos 161 
atvejį 161 
antrųjį 161 
aktuose 161 
akcentuoti 161 
vienus 160 
technologijų 160 
švenčių 160 
skirtų 160 
sųrašo 160 
rajonų 160 
prašymu 160 
perdavimo 160 
pakalbėti 160 
nuspręsti 160 
neigiamų 160 
mokykloje 160 
mokykla 160 
minėta 160 
išsamiai 160 
intereso 160 
gydytojų 160 
faktai 160 
aplinkai 160 
vykti 159 
svarbios 159 
sustabdyti 159 
socialinei 159 
rinkėjams 159 
protokolinį 159 
prokuroras 159 
prielaidas 159 
pridėti 159 
pastatų 159 
partijoms 159 
paneigti 159 
pagrindų 159 
nuostatoms 159 
neteisingai 159 
nepriimti 159 
naudojasi 159 
kaune 159 
idėjų 159 
atsakymai 159 
asociacija 159 
abiejų 159 
visuomeninių 158 
savininkai 158 
pateiksiu 158 
parašus 158 
normų 158 
mastu 158 
kolegų 158 
apgailestauti 158 
suformuluoti 157 
šituos 157 
sakinį 157 
riba 157 
reikalų 157 
patikrinti 157 
parlamentinę 157 
norų 157 
matėme 157 
įtraukta 157 
išimtis 157 
generalinis 157 
elgiasi 157 
davė 157 
aukščiau 157 
auditų 157 
taikymo 156 
savaičių 156 
regiono 156 
praktiškai 156 
pradėta 156 
papildomi 156 
mokytis 156 
infrastruktūros 156 
įgaliojimų 156 
gerus 156 
gavau 156 
galimų 156 
farmacijos 156 
teikiant 155 
sutarėme 155 
siūlėme 155 
rūpintis 155 
priekaištų 155 
pirmo 155 
paskirtį 155 
parašų 155 
nuostolių 155 
negi 155 
iškart 155 
trumpų 154 
tribūnų 154 
tekste 154 
sutartys 154 
savininkams 154 
pagalbų 154 
laikinai 154 
kreipimųsi 154 
konkretūs 154 
įstatymams 154 
gynimo 154 
girdėjau 154 
gina 154 
eurų 154 
atliktas 154 
antradienio 154 
zonos 153 
vertybių 153 
tikslo 153 
teisėjas 153 
pradedant 153 
naujųjų 153 
muitinės 153 
ligonių 153 
lengvatos 153 
kandidatūros 153 
išrinkti 153 
iškilo 153 
ekspertai 153 
vykdymų 152 
vartojimo 152 
svarbų 152 
sųrašas 152 
privatus 152 
prieštaravimų 152 
nustatant 152 
nuosavybę 152 
nepatinka 152 
naudų 152 
kategorijos 152 
įtvirtinta 152 
galiojantį 152 
apskaitos 152 
akcinės 152 
teismus 151 
sudarys 151 
stebina 151 
rūmų 151 
nukentėjusių 151 
mėnesiai 151 
gkirkilas 151 
formuluotę 151 
ebsw 151 
daugeliui 151 
bazė 151 
balso 151 
vadovybė 150 
siūlomų 150 
siekiame 150 
pakanka 150 
nurodo 150 
nuomones 150 
nepadarė 150 
komitetus 150 
kitokių 150 
daugybė 150 
darbuotojus 150 
buvusių 150 
akcininkų 150 
turėjau 149 
suderinta 149 
sudarytų 149 
šaltinių 149 
plenarinių 149 
patikėkite 149 
padaro 149 
nebalsuoti 149 
jūros 149 
investicijas 149 
fiskalinės 149 
darote 149 
atsimenu 149 
artėja 149 
taisyklės 148 
specialiosios 148 
referendumo 148 
rajone 148 
pranešti 148 
pasitikslinti 148 
pasisakė 148 
panašaus 148 
mokslininkų 148 
kūno 148 
koncepcija 148 
keičia 148 
indėlių 148 
esamų 148 
balsuosime 148 
baigsis 148 
atsakydamas 148 
atmintinų 148 
visuose 147 
verčia 147 
teisininkai 147 
sutikčiau 147 
rūkyti 147 
pakelti 147 
nekilnojamųjį 147 
klausė 147 
istorijoje 147 
išsilavinimų 147 
galiojančio 147 
elgesio 147 
atsakėte 147 
apygardoje 147 
verslininkai 146 
tikrais 146 
sričiai 146 
paskatino 146 
pasisako 146 
nesuprantama 146 
laikinosios 146 
kadencijai 146 
išplėsti 146 
įregistruotas 146 
apsisprendė 146 
turinį 145 
teisėtai 145 
tarpusavio 145 
suprato 145 
rinkti 145 
ranka 145 
pateikto 145 
patalpų 145 
opozicijai 145 
nusikaltimus 145 
nepritariame 145 
kriterijai 145 
kompensacijos 145 
iškelti 145 
įpareigoti 145 
dalyvių 145 
dabartinis 145 
bvėsaitės 145 
balsuodamas 145 
apginti 145 
vartotojai 144 
valstiečių 144 
valdo 144 
svarsto 144 
rugpjūčio 144 
pirmininkų 144 
patvirtina 144 
pasiūlymu 144 
pacituoti 144 
nustatė 144 
lenkija 144 
lengvai 144 
kitokios 144 
jėgų 144 
investuoti 144 
internetu 144 
įmokos 144 
darysime 144 
atsakys 144 
ataskaitas 144 
apygardos 144 
terminai 143 
teikimas 143 
praktikoje 143 
pradėsiu 143 
patobulintų 143 
pateikėte 143 
pagrindinius 143 
nepaprastai 143 
korupcijų 143 
įsivaizduojate 143 
įsigalios 143 
garantuoti 143 
blogo 143 
antstolių 143 
susilaikysiu 142 
rimta 142 
priimtos 142 
politikams 142 
pastangas 142 
pasakyčiau 142 
nepritariu 142 
moksleivių 142 
milijono 142 
logikos 142 
laikų 142 
konstitucinės 142 
kandidatas 142 
įvairiausių 142 
investuotojas 142 
būkime 142 
akcinių 142 
aiškios 142 
vertinate 141 
variante 141 
valdymų 141 
sųlyga 141 
pastangų 141 
pasiekė 141 
pakartotinai 141 
pagrįsti 141 
netikslinga 141 
nepilnamečių 141 
negerai 141 
nedarbo 141 
modelį 141 
mirties 141 
juokas 141 
gkirkilo 141 
gėda 141 
galutinį 141 
formavimo 141 
faktus 141 
eklumbio 141 
bijau 141 
alaus 141 
abiem 141 
struktūrų 140 
rizikos 140 
organizavimo 140 
objektyviai 140 
kitokie 140 
ketvirta 140 
įskaitant 140 
institucijomis 140 
hektarų 140 
esančių 140 
dabartinę 140 
blogiau 140 
bandome 140 
vokietijos 139 
tyrimus 139 
tinklai 139 
sutiko 139 
suteikiama 139 
susiduriame 139 
sugeba 139 
redakcinio 139 
raginu 139 
prekių 139 
praėjus 139 
planų 139 
parlamentinė 139 
papildomu 139 
papildoma 139 
nesakau 139 
maitinimo 139 
keitimo 139 
kandidatų 139 
kalbam 139 
išdėstyta 139 
ypatingų 138 
taptų 138 
sveikatai 138 
sudaromos 138 
studentai 138 
skolos 138 
